"method","fold","model","r2","rmse","mae","bias","block_size_m","predictor_set"
"spatial_block_5000m",1,"INLA",NA,NA,NA,NA,5000,"pruned_gpr"
"spatial_block_5000m",2,"Random Forest",0.0840991733707703,0.0326575433768029,0.0181413797923098,0.0044773160923961,5000,"pruned_gpr"
"spatial_block_5000m",2,"XGBoost",0.126590287635589,0.0442678803935996,0.0232886574970962,0.015060209854059,5000,"pruned_gpr"
"spatial_block_5000m",2,"SVM",0.0758783165564494,0.032651168110391,0.0178988934976034,-0.000355671785907952,5000,"pruned_gpr"
"spatial_block_5000m",2,"Neural Network",0.215383012130245,0.0366197241556619,0.023237526211524,0.00841952324887817,5000,"pruned_gpr"
"spatial_block_5000m",2,"GPR",0.0112750848189199,0.0384021682641337,0.0209309023124097,0.00732709478777952,5000,"pruned_gpr"
"spatial_block_5000m",2,"Ordinary Kriging",0.0724323745137768,0.0594004731135635,0.0289697862675539,0.0229541710566695,5000,"pruned_gpr"
"spatial_block_5000m",2,"Universal Kriging (env drift)",0.000984421145661201,2.37078716483818,0.333574562772172,-0.271503416345151,5000,"pruned_gpr"
"spatial_block_5000m",2,"GAM",0.0900825908839083,0.0740971578563872,0.0348221159041875,0.0294394168171838,5000,"pruned_gpr"
"spatial_block_5000m",2,"INLA",NA,NA,NA,NA,5000,"pruned_gpr"
"spatial_block_5000m",3,"Random Forest",0.0592822169374079,0.020564665077004,0.0113397081582299,0.00448842520536784,5000,"pruned_gpr"
"spatial_block_5000m",3,"XGBoost",0.923161644738758,0.00647461551333682,0.00457072606948256,-0.000271678041311094,5000,"pruned_gpr"
"spatial_block_5000m",3,"SVM",0.00414721621905173,0.0207978332444511,0.00815160909980533,-0.00218386901664995,5000,"pruned_gpr"
"spatial_block_5000m",3,"Neural Network",0.83384011438833,0.00890820492826469,0.00621579630246946,-0.000357656873107224,5000,"pruned_gpr"
"spatial_block_5000m",3,"GPR",0.848613593482176,0.00970295463152458,0.00647770731647443,0.00108087632082968,5000,"pruned_gpr"
"spatial_block_5000m",3,"Ordinary Kriging",0.546370345222838,0.0173410566288035,0.00633142346526079,-0.000738292207830192,5000,"pruned_gpr"
"spatial_block_5000m",3,"Universal Kriging (env drift)",0.754495360434112,0.0107138781105266,0.00689725102482065,-0.00161647860414283,5000,"pruned_gpr"
"spatial_block_5000m",3,"GAM",0.480590960256221,0.017601335214472,0.00652101762372169,-0.00139776342665114,5000,"pruned_gpr"
"spatial_block_5000m",3,"INLA",NA,NA,NA,NA,5000,"pruned_gpr"
"spatial_block_5000m",4,"Random Forest",0.519335297290599,0.0125167396000741,0.0103072722976786,0.00516670593123144,5000,"pruned_gpr"
"spatial_block_5000m",4,"XGBoost",0.448777682157304,0.0462039978118563,0.0248704735650066,0.0209783689492514,5000,"pruned_gpr"
"spatial_block_5000m",4,"SVM",0.587152383029036,0.0270656364943798,0.0176726179914881,0.0134647675595241,5000,"pruned_gpr"
"spatial_block_5000m",4,"Neural Network",0.474229428815058,0.0486617371313613,0.0291460920875923,0.0243238304096268,5000,"pruned_gpr"
"spatial_block_5000m",4,"GPR",0.567103669423527,0.0522379701734094,0.0310289101947948,0.0264343768786263,5000,"pruned_gpr"
"spatial_block_5000m",4,"Ordinary Kriging",0.697270270260786,0.0389576530548783,0.0240688812747237,0.0219092071320635,5000,"pruned_gpr"
"spatial_block_5000m",4,"Universal Kriging (env drift)",0.535561603795695,0.0541083416834993,0.0352489140957265,0.0250125034741847,5000,"pruned_gpr"
"spatial_block_5000m",4,"GAM",0.662361769161278,0.056311187933026,0.0336453212695536,0.0306531086283753,5000,"pruned_gpr"
"spatial_block_5000m",4,"INLA",NA,NA,NA,NA,5000,"pruned_gpr"
"spatial_block_5000m",5,"Random Forest",0.0119366908293347,0.0155468966231969,0.0138796358120907,0.012288318305304,5000,"pruned_gpr"
"spatial_block_5000m",5,"XGBoost",0.475576408403636,0.00578304021903444,0.00449889595028085,-0.00113142235540371,5000,"pruned_gpr"
"spatial_block_5000m",5,"SVM",0.0281442934812023,0.0381990675417286,0.0104885744119093,-0.00619704943866403,5000,"pruned_gpr"
"spatial_block_5000m",5,"Neural Network",0.124984460480716,0.0114009107545463,0.00918706958752121,-0.00262033843336066,5000,"pruned_gpr"
"spatial_block_5000m",5,"GPR",0.270655111340602,0.00989422323326168,0.00817928399949948,0.00744010265812047,5000,"pruned_gpr"
"spatial_block_5000m",5,"Ordinary Kriging",NA,NA,NA,NA,5000,"pruned_gpr"
"spatial_block_5000m",5,"Universal Kriging (env drift)",NA,NA,NA,NA,5000,"pruned_gpr"
"spatial_block_5000m",5,"GAM",0.535850700613736,0.00521566970385877,0.0033529450068292,-0.00147678379112575,5000,"pruned_gpr"
"spatial_block_5000m",5,"INLA",NA,NA,NA,NA,5000,"pruned_gpr"
"spatial_block_10000m",1,"Random Forest",0.502263938421424,0.0543090265995435,0.0284075816442722,-0.0234925904365115,10000,"all"
"spatial_block_10000m",1,"XGBoost",0.530600910367284,0.0425506246782215,0.0227303786260133,-0.0151404444894731,10000,"all"
"spatial_block_10000m",1,"SVM",0.492542067816339,0.0473086643021127,0.0240875337295427,-0.0204524547424402,10000,"all"
"spatial_block_10000m",1,"Neural Network",0.474121658532052,0.144727080309135,0.096668980048338,0.0670992118869603,10000,"all"
"spatial_block_10000m",1,"GPR",0.289363936394275,0.0525520513315552,0.0290252530385477,-0.0214344323724798,10000,"all"
"spatial_block_10000m",1,"Ordinary Kriging",0.457974970507403,0.0483017607187462,0.0240972692689578,-0.019092198698766,10000,"all"
"spatial_block_10000m",1,"Universal Kriging (env drift)",0.534665204454928,882.756102768243,563.224468181108,-556.793200746591,10000,"all"
"spatial_block_10000m",1,"GAM",0.0128731281413805,0.104227209487273,0.0362412467843135,0.00213253326120534,10000,"all"
"spatial_block_10000m",1,"INLA",NA,NA,NA,NA,10000,"all"
"spatial_block_10000m",2,"Random Forest",0.209802407575276,0.0232632104164149,0.0129283062383955,0.00455351734540425,10000,"all"
"spatial_block_10000m",2,"XGBoost",0.681448260226514,0.0204886410708687,0.00960791594232224,0.0048939917123936,10000,"all"
"spatial_block_10000m",2,"SVM",0.00323007255215945,0.0648589644512561,0.0196271807547487,0.00630583278752852,10000,"all"
"spatial_block_10000m",2,"Neural Network",0.424859277274338,0.0200656570179448,0.0128577637247122,-0.00502650175047906,10000,"all"
"spatial_block_10000m",2,"GPR",0.423845554589584,0.0469492987209692,0.028278780067715,0.0254517334673463,10000,"all"
"spatial_block_10000m",2,"Ordinary Kriging",0.33634919326154,0.0237597396475831,0.0117907488359714,0.00550599540636834,10000,"all"
"spatial_block_10000m",2,"Universal Kriging (env drift)",0.0025303669644019,98.8452091614504,22.2485125677056,-13.428784970513,10000,"all"
"spatial_block_10000m",2,"GAM",0.0017147538340608,483.739085650692,59.7847311981505,59.7746152981513,10000,"all"
"spatial_block_10000m",2,"INLA",NA,NA,NA,NA,10000,"all"
"spatial_block_10000m",3,"Random Forest",0.00212704626990827,0.00775771546253535,0.00620068252024531,0.00206334290982458,10000,"all"
"spatial_block_10000m",3,"XGBoost",0.242553120538776,0.00976276404085422,0.0080187816668102,0.0069583651326561,10000,"all"
"spatial_block_10000m",3,"SVM",0.116539406422585,0.0351647909079521,0.0124626095846379,-0.00670970402692114,10000,"all"
"spatial_block_10000m",3,"Neural Network",0.0330905358883964,0.0521492897158476,0.0270065887721274,0.0214491422239168,10000,"all"
"spatial_block_10000m",3,"GPR",0.00135336533074689,0.0103394526274982,0.00900080554441888,0.00795809535818401,10000,"all"
"spatial_block_10000m",3,"Ordinary Kriging",0.00195062862595986,0.0143373483692492,0.00706334606185659,0.00297414476180218,10000,"all"
"spatial_block_10000m",3,"Universal Kriging (env drift)",0.000158099085417762,137.945949951828,46.1490301804121,0.2245558595214,10000,"all"
"spatial_block_10000m",3,"GAM",0.0764129933282312,0.019227653929336,0.0128847496628857,0.0105487287425815,10000,"all"
"spatial_block_10000m",3,"INLA",NA,NA,NA,NA,10000,"all"
"spatial_block_10000m",4,"Random Forest",0.00435906110110405,0.0122605416744819,0.0106395466119208,0.00403541476095546,10000,"all"
"spatial_block_10000m",4,"XGBoost",0.146126878201527,0.0113624278698585,0.00836588038217844,0.000915169780463664,10000,"all"
"spatial_block_10000m",4,"SVM",0.430129157438479,0.0082080824517151,0.00629423685057398,-0.000289134748772041,10000,"all"
"spatial_block_10000m",4,"Neural Network",0.0124163514655066,0.0602172382047629,0.0335991830087453,0.0118762175203158,10000,"all"
"spatial_block_10000m",4,"GPR",0.118011126870714,0.0115435789515676,0.0103141262422462,0.00519040965380752,10000,"all"
"spatial_block_10000m",4,"Ordinary Kriging",0.597774000191787,0.00709552580634822,0.00573535739146458,0.00200305556492731,10000,"all"
"spatial_block_10000m",4,"Universal Kriging (env drift)",2.14689081385181e-06,134.97667901139,57.258211179226,-6.72868580342266,10000,"all"
"spatial_block_10000m",4,"GAM",0.472467870007286,0.00807349241655542,0.00544259426245053,-0.00103203859056371,10000,"all"
"spatial_block_10000m",4,"INLA",NA,NA,NA,NA,10000,"all"
"spatial_block_10000m",5,"Random Forest",0.0149128310701454,0.0308882360797494,0.0168558727945879,0.00736317183915225,10000,"all"
"spatial_block_10000m",5,"XGBoost",0.170913595400814,0.0512570862758675,0.0198733686763517,0.015826036037795,10000,"all"
"spatial_block_10000m",5,"SVM",0.222522602223256,0.0321974849361952,0.0144251531688788,0.00631281863076592,10000,"all"
"spatial_block_10000m",5,"Neural Network",0.192457109308301,0.0500364907233866,0.0247434364201405,0.0164513929362815,10000,"all"
"spatial_block_10000m",5,"GPR",0.248534766322459,0.030021985475545,0.0137521728565067,0.00410448906960668,10000,"all"
"spatial_block_10000m",5,"Ordinary Kriging",NA,NA,NA,NA,10000,"all"
"spatial_block_10000m",5,"Universal Kriging (env drift)",NA,NA,NA,NA,10000,"all"
"spatial_block_10000m",5,"GAM",0.263352492499587,0.0260670422823915,0.0101162442583747,-0.00153068118559755,10000,"all"
"spatial_block_10000m",5,"INLA",NA,NA,NA,NA,10000,"all"
"spatial_block_10000m",1,"Random Forest",0.512467674019604,0.0552245936200618,0.0291775932494424,-0.0240937908253354,10000,"pruned_gpr"
"spatial_block_10000m",1,"XGBoost",0.526015539752297,0.0446439499602373,0.0235202138869245,-0.0164137071962752,10000,"pruned_gpr"
"spatial_block_10000m",1,"SVM",0.00107209402603654,0.059273828536776,0.0319051444597931,-0.0296606998639243,10000,"pruned_gpr"
"spatial_block_10000m",1,"Neural Network",0.0585769989530878,0.0532002096568523,0.0328178386685726,-0.0182540429323546,10000,"pruned_gpr"
"spatial_block_10000m",1,"GPR",0.533366667059033,0.0415099237496663,0.0240585258889297,-0.0136431757751246,10000,"pruned_gpr"
"spatial_block_10000m",1,"Ordinary Kriging",0.457974970507403,0.0483017607187462,0.0240972692689578,-0.019092198698766,10000,"pruned_gpr"
"spatial_block_10000m",1,"Universal Kriging (env drift)",0.239769178132258,0.0494858061026003,0.0369372169071001,-0.01733735285654,10000,"pruned_gpr"
"spatial_block_10000m",1,"GAM",0.491327631031316,0.0423460627393908,0.0230599687056984,-0.0143641434971849,10000,"pruned_gpr"
"spatial_block_10000m",1,"INLA",NA,NA,NA,NA,10000,"pruned_gpr"
"spatial_block_10000m",2,"Random Forest",0.355171030339753,0.0219936426196351,0.0121912677232986,0.00374894114201156,10000,"pruned_gpr"
"spatial_block_10000m",2,"XGBoost",0.770235069157282,0.019281262035994,0.0113152414502039,0.00808839184705196,10000,"pruned_gpr"
"spatial_block_10000m",2,"SVM",0.173055740880668,0.0243935064936253,0.0106775867856879,-0.00675278958214688,10000,"pruned_gpr"
"spatial_block_10000m",2,"Neural Network",0.657160676813633,0.0170529921499075,0.0102552403582972,0.000425712174692345,10000,"pruned_gpr"
"spatial_block_10000m",2,"GPR",0.62251283717906,0.0191798677409645,0.0119315301762376,0.00795584144280981,10000,"pruned_gpr"
"spatial_block_10000m",2,"Ordinary Kriging",0.33634919326154,0.0237597396475831,0.0117907488359714,0.00550599540636834,10000,"pruned_gpr"
"spatial_block_10000m",2,"Universal Kriging (env drift)",0.415214291370258,0.0246546975838514,0.0181133929675715,0.00848291174455411,10000,"pruned_gpr"
"spatial_block_10000m",2,"GAM",0.329038955014129,0.0245242954629968,0.0115238828814967,0.00352405642063144,10000,"pruned_gpr"
"spatial_block_10000m",2,"INLA",NA,NA,NA,NA,10000,"pruned_gpr"
"spatial_block_10000m",3,"Random Forest",0.0301639052604776,0.00825902725078005,0.0064493047278245,0.00138928013454566,10000,"pruned_gpr"
"spatial_block_10000m",3,"XGBoost",0.170261687397955,0.00622241239349902,0.00491201147727255,0.000636401334198913,10000,"pruned_gpr"
"spatial_block_10000m",3,"SVM",0.0805792215709681,0.115219617506926,0.031935593623361,-0.0248866516988463,10000,"pruned_gpr"
"spatial_block_10000m",3,"Neural Network",0.00272133930323335,0.0114487697665417,0.0078827834429365,-0.000123295854366954,10000,"pruned_gpr"
"spatial_block_10000m",3,"GPR",0.00438803575045721,0.00811047951374657,0.00593024527395334,0.00311056040307102,10000,"pruned_gpr"
"spatial_block_10000m",3,"Ordinary Kriging",0.00195062862595986,0.0143373483692492,0.00706334606185659,0.00297414476180218,10000,"pruned_gpr"
"spatial_block_10000m",3,"Universal Kriging (env drift)",0.085488214255767,0.0380621464760242,0.015844881886195,-0.00511306720831059,10000,"pruned_gpr"
"spatial_block_10000m",3,"GAM",0.00403500925558651,0.00992592367806736,0.00591105651118348,0.00118842650135575,10000,"pruned_gpr"
"spatial_block_10000m",3,"INLA",NA,NA,NA,NA,10000,"pruned_gpr"
"spatial_block_10000m",4,"Random Forest",0.0314428054747058,0.0146217113094396,0.0122675667743317,0.00581707026546921,10000,"pruned_gpr"
"spatial_block_10000m",4,"XGBoost",0.335781645120858,0.00879033700774187,0.00680513527178002,0.000421654184608869,10000,"pruned_gpr"
"spatial_block_10000m",4,"SVM",0.00863858665085573,0.014104523709285,0.00939768598668073,0.000136860980561244,10000,"pruned_gpr"
"spatial_block_10000m",4,"Neural Network",0.454573207086324,0.00817302434056605,0.00606183183103256,0.000303039340931283,10000,"pruned_gpr"
"spatial_block_10000m",4,"GPR",0.0641249580654516,0.0114251433879787,0.00814416821059721,-0.00462149153913992,10000,"pruned_gpr"
"spatial_block_10000m",4,"Ordinary Kriging",0.597774000191787,0.00709552580634822,0.00573535739146458,0.00200305556492731,10000,"pruned_gpr"
"spatial_block_10000m",4,"Universal Kriging (env drift)",0.154531924921143,0.0525645120512539,0.0235226049718934,-0.00984858708371118,10000,"pruned_gpr"
"spatial_block_10000m",4,"GAM",0.421088683525032,0.00831981545132579,0.00577534294673714,-0.00167860698499586,10000,"pruned_gpr"
"spatial_block_10000m",4,"INLA",NA,NA,NA,NA,10000,"pruned_gpr"
"spatial_block_10000m",5,"Random Forest",0.0802675125924473,0.0310410129747648,0.0196280146801933,0.0111091862281858,10000,"pruned_gpr"
"spatial_block_10000m",5,"XGBoost",0.21673321179398,0.0355367821510514,0.0173409413128174,0.0124145481541852,10000,"pruned_gpr"
"spatial_block_10000m",5,"SVM",0.189850134384129,0.0452074843619512,0.0193802613167631,0.0145380835848156,10000,"pruned_gpr"
"spatial_block_10000m",5,"Neural Network",0.283553832533448,0.0314595986768619,0.0209534069906743,0.014260519409069,10000,"pruned_gpr"
"spatial_block_10000m",5,"GPR",0.00122158415623923,0.0304353826469809,0.0132892459370657,0.00339369798645847,10000,"pruned_gpr"
"spatial_block_10000m",5,"Ordinary Kriging",NA,NA,NA,NA,10000,"pruned_gpr"
"spatial_block_10000m",5,"Universal Kriging (env drift)",NA,NA,NA,NA,10000,"pruned_gpr"
"spatial_block_10000m",5,"GAM",0.261200854585353,0.0264319428804876,0.0101066410722834,0.000958165090987768,10000,"pruned_gpr"
"spatial_block_10000m",5,"INLA",NA,NA,NA,NA,10000,"pruned_gpr"
"spatial_block_25000m",1,"Random Forest",0.0201376759978288,0.0634494000432021,0.0393434989231028,-0.0372985246247136,25000,"all"
"spatial_block_25000m",1,"XGBoost",0.086945987647581,0.0594770532829381,0.0343919420563939,-0.0325489961337258,25000,"all"
"spatial_block_25000m",1,"SVM",0.125255256251364,0.0577428586070995,0.034301238221107,-0.0308768403701507,25000,"all"
"spatial_block_25000m",1,"Neural Network",0.370797377534186,0.167096857155741,0.128704325411989,0.114859224479407,25000,"all"
"spatial_block_25000m",1,"GPR",0.000746663229933133,0.0612041512394203,0.037292880554008,-0.0336164031172715,25000,"all"
"spatial_block_25000m",1,"Ordinary Kriging",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",1,"Universal Kriging (env drift)",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",1,"GAM",0.686614515903018,0.032192899528146,0.0243995219973011,0.0145718591120949,25000,"all"
"spatial_block_25000m",1,"INLA",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",2,"Random Forest",0.344819271809726,0.0150383125606877,0.014269432613377,0.0140393219603118,25000,"all"
"spatial_block_25000m",2,"XGBoost",0.276138882879409,0.00799348335027701,0.00691608154774293,0.00537282181713799,25000,"all"
"spatial_block_25000m",2,"SVM",0.443110795139273,0.00931637033386267,0.00811588884861846,-0.00181210458572907,25000,"all"
"spatial_block_25000m",2,"Neural Network",0.00737028202828806,0.0556622146587809,0.0292325677837913,0.00975916595778593,25000,"all"
"spatial_block_25000m",2,"GPR",0.0224377011968999,0.0122945293398574,0.011689725630181,0.0105383512097402,25000,"all"
"spatial_block_25000m",2,"Ordinary Kriging",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",2,"Universal Kriging (env drift)",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",2,"GAM",0.00419194407518855,0.0190160502838362,0.0133792173403715,0.00942440744668373,25000,"all"
"spatial_block_25000m",2,"INLA",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",3,"Random Forest",0.000812002999888652,0.00781378102855395,0.00626338965973689,0.00293560681987096,25000,"all"
"spatial_block_25000m",3,"XGBoost",0.0128882304900506,0.00817306541132096,0.00592204236576991,-0.00356095680397069,25000,"all"
"spatial_block_25000m",3,"SVM",0.0958834454732186,0.0281566020536962,0.0178617765622753,0.00366958234613627,25000,"all"
"spatial_block_25000m",3,"Neural Network",0.0431702002918086,0.0476565516603809,0.0320888662067648,-0.00940472943758336,25000,"all"
"spatial_block_25000m",3,"GPR",6.24403542611502e-06,0.0108304524534495,0.00959487696700695,0.00830339452397962,25000,"all"
"spatial_block_25000m",3,"Ordinary Kriging",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",3,"Universal Kriging (env drift)",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",3,"GAM",0.092497770313693,0.0144083219688003,0.00746379309879709,-0.0024911319988113,25000,"all"
"spatial_block_25000m",3,"INLA",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",4,"Random Forest",0.135825755299635,0.0210758282912133,0.0181132108502837,0.0150623605754166,25000,"all"
"spatial_block_25000m",4,"XGBoost",0.00566757841645241,0.0283097099109291,0.0205889294335761,0.018967623435271,25000,"all"
"spatial_block_25000m",4,"SVM",0.0975897208797067,0.0163667969888222,0.00767918282867444,-0.00588434069281077,25000,"all"
"spatial_block_25000m",4,"Neural Network",0.052781990887477,0.148399183278345,0.10373582126939,0.0999912075219805,25000,"all"
"spatial_block_25000m",4,"GPR",NA,0.0113899301603623,0.0105386735853563,0.00762942793258338,25000,"all"
"spatial_block_25000m",4,"Ordinary Kriging",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",4,"Universal Kriging (env drift)",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",4,"GAM",0.00225616812218555,21.6005461181573,3.38115892683131,3.37113498130531,25000,"all"
"spatial_block_25000m",4,"INLA",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",5,"Random Forest",0.00194093974443252,0.0445112840395016,0.0200484902240852,-0.00215532465485994,25000,"all"
"spatial_block_25000m",5,"XGBoost",0.0116560948757626,0.044386217199273,0.0146549273374638,-0.00837161709659431,25000,"all"
"spatial_block_25000m",5,"SVM",0.0253359757195835,0.0438578583595541,0.0163053725095051,-0.00718437114473774,25000,"all"
"spatial_block_25000m",5,"Neural Network",0.0118167741578527,0.055668818889518,0.0251002886643522,-0.0161428438136318,25000,"all"
"spatial_block_25000m",5,"GPR",9.11673220530784e-05,0.044034100082277,0.0184999912825057,-0.00446087585419258,25000,"all"
"spatial_block_25000m",5,"Ordinary Kriging",0.000318165743149821,0.0449762854299636,0.0148633859672527,-0.00712906405438479,25000,"all"
"spatial_block_25000m",5,"Universal Kriging (env drift)",0.0112615112462755,40.4207104190633,15.6161889965469,-11.7345190825345,25000,"all"
"spatial_block_25000m",5,"GAM",3.78755575316031e-05,0.0447868083958872,0.0161811159545898,-0.00587523452804672,25000,"all"
"spatial_block_25000m",5,"INLA",NA,NA,NA,NA,25000,"all"
"spatial_block_25000m",1,"Random Forest",0.290479320079794,0.0622855957477443,0.0381095613786531,-0.0365389349995623,25000,"pruned_gpr"
"spatial_block_25000m",1,"XGBoost",0.00510471655264983,0.0624443456237734,0.0383579319376338,-0.0360106164748391,25000,"pruned_gpr"
"spatial_block_25000m",1,"SVM",0.0240397887154907,0.0655117141653422,0.0416324430975164,-0.0409377927960336,25000,"pruned_gpr"
"spatial_block_25000m",1,"Neural Network",0.212703926951386,0.0831765699195984,0.0598065270156465,-0.0493866420444197,25000,"pruned_gpr"
"spatial_block_25000m",1,"GPR",0.000942297161323656,0.0620625642698244,0.0379913023114058,-0.0351819782846116,25000,"pruned_gpr"
"spatial_block_25000m",1,"Ordinary Kriging",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",1,"Universal Kriging (env drift)",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",1,"GAM",0.410215869231184,0.0524500761960911,0.0368494371773248,0.0258892819330869,25000,"pruned_gpr"
"spatial_block_25000m",1,"INLA",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",2,"Random Forest",0.0294374198756238,0.0135191455402986,0.0127548029477974,0.0119290198114175,25000,"pruned_gpr"
"spatial_block_25000m",2,"XGBoost",0.094352025421637,0.00797528278314906,0.00610715086239002,0.00410887322628509,25000,"pruned_gpr"
"spatial_block_25000m",2,"SVM",0.0291836528534931,0.0877116966588048,0.030433323754381,-0.0212991283247472,25000,"pruned_gpr"
"spatial_block_25000m",2,"Neural Network",0.00933206896127267,0.0186712419384867,0.015071634507694,0.0110947501081834,25000,"pruned_gpr"
"spatial_block_25000m",2,"GPR",0.0778684294965637,0.00858273666725742,0.00722428107635196,0.00427539727227174,25000,"pruned_gpr"
"spatial_block_25000m",2,"Ordinary Kriging",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",2,"Universal Kriging (env drift)",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",2,"GAM",0.14816253482799,0.0104854208831154,0.00531342851988515,0.00235849404546093,25000,"pruned_gpr"
"spatial_block_25000m",2,"INLA",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",3,"Random Forest",0.0297461969311397,0.0084534247020034,0.00685665973029828,0.00377392977959087,25000,"pruned_gpr"
"spatial_block_25000m",3,"XGBoost",0.0700720343409367,0.00959694080087839,0.0071089357871702,-0.0019248705260268,25000,"pruned_gpr"
"spatial_block_25000m",3,"SVM",0.0747426249003038,0.0102974451108806,0.00878123200556643,-0.00403101710801975,25000,"pruned_gpr"
"spatial_block_25000m",3,"Neural Network",0.0553487089686178,0.00783575210252211,0.00581661863019632,-0.0033734011179968,25000,"pruned_gpr"
"spatial_block_25000m",3,"GPR",0.00372605823449967,0.00778685864417773,0.00650769501627615,0.00324435564350199,25000,"pruned_gpr"
"spatial_block_25000m",3,"Ordinary Kriging",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",3,"Universal Kriging (env drift)",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",3,"GAM",0.00213301494957477,0.00921447273477004,0.00706307108416472,-0.00552644051101411,25000,"pruned_gpr"
"spatial_block_25000m",3,"INLA",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",4,"Random Forest",0.18235848435664,0.023429325926478,0.0207023792360435,0.0181181943022825,25000,"pruned_gpr"
"spatial_block_25000m",4,"XGBoost",0.0894621541366133,0.0431005768104104,0.033002988416684,0.0316588409983272,25000,"pruned_gpr"
"spatial_block_25000m",4,"SVM",0.077811361074509,0.0123450832279136,0.00791026245624641,-0.00252959924139934,25000,"pruned_gpr"
"spatial_block_25000m",4,"Neural Network",0.0693101566435465,0.0125517154135777,0.0105627902073156,0.00664630422463309,25000,"pruned_gpr"
"spatial_block_25000m",4,"GPR",0.106881776882395,0.0653244480631356,0.0445733260253265,0.0389184790543681,25000,"pruned_gpr"
"spatial_block_25000m",4,"Ordinary Kriging",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",4,"Universal Kriging (env drift)",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",4,"GAM",0.0915430853767227,0.287219944534299,0.180000181416559,0.176841276352034,25000,"pruned_gpr"
"spatial_block_25000m",4,"INLA",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_25000m",5,"Random Forest",0.120588670183212,0.0426953470261419,0.0192784015325253,-0.00203365661051971,25000,"pruned_gpr"
"spatial_block_25000m",5,"XGBoost",0.142170441013102,0.0417702420812961,0.0152846713578016,-0.00510299339280295,25000,"pruned_gpr"
"spatial_block_25000m",5,"SVM",0.0485901519355094,0.0553410307985382,0.0226389514056575,-0.0185274203348265,25000,"pruned_gpr"
"spatial_block_25000m",5,"Neural Network",0.190998520422658,0.0456318775167717,0.031506585414416,0.0129066896411661,25000,"pruned_gpr"
"spatial_block_25000m",5,"GPR",0.00267770681349524,0.0452082420347415,0.0247526742547953,0.00291691165809828,25000,"pruned_gpr"
"spatial_block_25000m",5,"Ordinary Kriging",0.000318165743149821,0.0449762854299636,0.0148633859672527,-0.00712906405438479,25000,"pruned_gpr"
"spatial_block_25000m",5,"Universal Kriging (env drift)",0.127285549036205,0.0770971777030168,0.0491234017201335,0.00431059467644036,25000,"pruned_gpr"
"spatial_block_25000m",5,"GAM",0.00996614305662294,0.0456306235212344,0.0161524867610179,-0.0073970922226743,25000,"pruned_gpr"
"spatial_block_25000m",5,"INLA",NA,NA,NA,NA,25000,"pruned_gpr"
"spatial_block_50000m",1,"Random Forest",0.247326614684263,0.0218458040005453,0.0186856892570472,0.011392198637557,50000,"all"
"spatial_block_50000m",1,"XGBoost",0.201880992082436,0.0374284148570377,0.0289405210793184,0.016678555076537,50000,"all"
"spatial_block_50000m",1,"SVM",0.217344806934937,0.0106645677834337,0.00764270811373801,-0.00343376280774258,50000,"all"
"spatial_block_50000m",1,"Neural Network",0.0326016888173098,0.0482645558268833,0.032710820356535,0.0158292834879349,50000,"all"
"spatial_block_50000m",1,"GPR",0.00707612951604173,0.0120237576549983,0.0107650555186274,0.00318606675199285,50000,"all"
"spatial_block_50000m",1,"Ordinary Kriging",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",1,"Universal Kriging (env drift)",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",1,"GAM",0.0681523566232766,0.0162578517496078,0.0117440467426092,-0.00278108502566057,50000,"all"
"spatial_block_50000m",1,"INLA",NA,NA,NA,NA,50000,"all"
"spatial_block_50000m",2,"Random Forest",0.0227031621643651,0.00779860239406972,0.00605707626242775,0.00337803605702715,50000,"all"
"spatial_block_50000m",2,"XGBoost",0.00469061481025375,0.00915815490490921,0.00589501109641621,-0.00130113148698124,50000,"all"
"spatial_block_50000m",2,"SVM",0.0810529355086448,0.0345456459252887,0.0181765543582615,-0.00451400286078206,50000,"all"
